"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-12","1994-01-18",1282,"LOMAS DE ZAMORA Nº 9","Buenos Aires","Nacional","1994","12","SEDAN 4 PTAS","53","VOLKSWAGEN","10","VW SENDA","1","Privado","Física","TEMPERLEY","BUENOS AIRES","Femenino","1966","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-14","1992-05-14",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","1992","12","SEDAN 4 PTAS","17","FIAT","59","DUNA S","1","Privado","Física","R. CASTILLO","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-09","2005-10-14",1194,"AVELLANEDA Nº 5","Buenos Aires","Nacional","2005","12","SEDAN 4 PTAS","53","VOLKSWAGEN","JB","POLO CLASSIC 1.6  3","1","Privado","Física","PIÑEYRO","BUENOS AIRES","Femenino","1968","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-12","2013-01-25",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","2013","12","SEDAN 4 PTAS","08","CHEVROLET","DP","CLASSIC 4P LS A+D SPIRIT 1.4N","1","Privado","Física","GONZALEZ CATAN","BUENOS AIRES","No identificado","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-21","2013-12-17",1264,"ADROGUE Nº 5","Buenos Aires","Nacional","2013","12","SEDAN 4 PUERTAS","17","FIAT","AZ","SIENA (F4) EL 1.4 8V","1","Privado","Física","RAFAEL CALZADA","BUENOS AIRES","Masculino","1964","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-28","1989-08-17",1192,"MORON Nº 07","Buenos Aires","Nacional","1989","12","SEDAN 4 PTAS","53","VOLKSWAGEN","07","CARAT CD 2.0 L","1","Privado","Física","ITUZAINGO","BUENOS AIRES","Masculino","1959","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-09","2011-01-13",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","2011","12","SEDAN 4 PTAS","37","RENAULT","UZ","KANGOO AUTH. PLUS 1.5 DCI DA AA CD 1P","1","Privado","Física","VIRREY DEL PINO","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-13","1993-06-07",1285,"ESTEBAN ECHEVERRIA Nº 4","Buenos Aires","Nacional","1993","12","SEDAN 4 PTAS","37","RENAULT","62","RENAULT 21 TXE","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-06","1999-04-27",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","1999","12","SEDAN 4 PTAS","17","FIAT","11","DUNA SD","1","Privado","Física","GONZÁLEZ CATÁN","BUENOS AIRES","No identificado","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-30","2007-01-24",1225,"SAN MARTIN Nº 7","Buenos Aires","Nacional","2007","12","SEDAN 4 PTAS","08","CHEVROLET","BH","CORSA II 4 P GL AA+DIR GAS 1.8","1","Privado","Física","VILLA BALLESTER","BUENOS AIRES","Masculino","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-29","1992-03-25",1225,"SAN MARTIN Nº 7","Buenos Aires","Nacional","1992","12","SEDAN 4 PTAS","37","RENAULT","53","RENAULT 9 GTL","1","Privado","Física","VILLA BALLESTER","BUENOS AIRES","Masculino","1971","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-20","2009-04-16",1225,"SAN MARTIN Nº 7","Buenos Aires","Nacional","2009","12","SEDAN 4 PUERTAS","08","CHEVROLET","CK","CORSA CLASSIC 4 PTAS GLS 1.4N","1","Privado","Física","BARRIO LIBERTADOR","BUENOS AIRES","No identificado","1969","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-14","2018-07-30",1225,"SAN MARTIN Nº 7","Buenos Aires","Nacional","2018","12","SEDAN 4 PUERTAS","17","FIAT","CJ","CRONOS DRIVE 1.3 MT","1","Privado","Física","VILLA BONICH","BUENOS AIRES","Femenino","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-19","1994-08-02",1257,"MORENO Nº 3","Buenos Aires","Nacional","1994","12","SEDAN 4 PTAS","37","RENAULT","AB","RENAULT 9 RL","1","Privado","Física","LA PERLA","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-09","1998-10-01",1226,"LA MATANZA Nº 09","Buenos Aires","Nacional","1998","12","SEDAN 4 PUERTAS","17","FIAT","28","SIENA EL 4P","1","Privado","Física","VIRREY DEL PINO","BUENOS AIRES","Masculino","1970","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-07","1999-09-10",1192,"MORON Nº 07","Buenos Aires","Importado","1999","12","FAMILIAR","104","PEUGEOT","131","BOXER 270 CD","1","Privado","Física","CASTELAR","BUENOS AIRES","Masculino","1954","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-28","1997-06-19",1257,"MORENO Nº 3","Buenos Aires","Nacional","1997","12","SEDAN 4 PUERTAS","37","RENAULT","BY","RENAULT 19 RE","1","Privado","Física","TRUJUI","BUENOS AIRES","Masculino","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-16","1993-11-25",1189,"FLORENCIO VARELA Nº 2","Buenos Aires","Nacional","1993","12","SEDAN 4 PTAS","17","FIAT","61","DUNA SDL 1.3","1","Privado","Física","FLORENCIO VARELA","BUENOS AIRES","Femenino","1983","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-21","1997-05-29",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","1997","12","SEDAN 4 PUERTAS","34","PEUGEOT","03","504 G","1","Privado","Física","MERLO","BUENOS AIRES","Masculino","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-27","1999-09-24",1285,"ESTEBAN ECHEVERRIA Nº 4","Buenos Aires","Nacional","1999","12","SEDAN 4 PUERTAS","34","PEUGEOT","89","405 STYLE N","1","Privado","Física","EL JAGÜEL","BUENOS AIRES","No identificado","1968","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-06","1994-11-30",1219,"LA PLATA Nº 09","Buenos Aires","Nacional","1994","12","SEDAN 4 PTAS","37","RENAULT","AB","RENAULT 9 RL","1","Privado","Física","TOLOSA","BUENOS AIRES","Masculino","1974","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-14","2007-05-14",1258,"AVELLANEDA Nº 7","Buenos Aires","Nacional","2007","12","SEDAN 4 PTAS","08","CHEVROLET","BD","CORSA CLASSIC 4P SUPER 1.6N","1","Privado","Física","WILDE","BUENOS AIRES","Masculino","1972","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-27","1997-02-28",1260,"FLORENCIO VARELA Nº 3","Buenos Aires","Nacional","1997","12","SEDAN 4 PTAS","37","RENAULT","AB","RENAULT 9 RL","1","Privado","Física","FLORENCIO VARELA","BUENOS AIRES","No identificado","1966","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-19","2014-06-30",1285,"ESTEBAN ECHEVERRIA Nº 4","Buenos Aires","Nacional","2014","12","SEDAN 4 PUERTAS","08","CHEVROLET","DS","CLASSIC 4P LT PACK 1.4N","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Masculino","1958","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-23","2011-07-27",1223,"EZEIZA Nº 1 (EX. ESTEBAN ECHEVERRIA NO 4)","Buenos Aires","Nacional","2011","12","SEDAN 4 PTAS","17","FIAT","AS","SIENA FIRE 4P 1.4MPI 8V","1","Privado","Física","EZEIZA","BUENOS AIRES","Masculino","1971","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-13","1997-03-10",1259,"SAN MARTIN Nº 8","Buenos Aires","Nacional","1997","12","SEDAN 4 PUERTAS","34","PEUGEOT","35","306 SRD 1.9","1","Privado","Física","JOSE LEON SUAREZ","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-20","2001-03-26",1259,"SAN MARTIN Nº 8","Buenos Aires","Nacional","2001","12","SEDAN 4 PTAS","53","VOLKSWAGEN","82","POLO 1.6 MI   112","1","Privado","Física","LOMA HERMOSA","BUENOS AIRES","Femenino","1995","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-08","2011-06-03",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","2011","12","SEDAN 4 PTAS","17","FIAT","AS","SIENA FIRE 4P 1.4MPI 8V","1","Privado","Física","GREGORIO DE LAFERRERE","BUENOS AIRES","Femenino","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-12","1996-02-28",1260,"FLORENCIO VARELA Nº 3","Buenos Aires","Nacional","1996","12","SEDAN 4 PTAS","37","RENAULT","AB","RENAULT 9 RL","1","Privado","Física","FCIO VARELA","BUENOS AIRES","Masculino","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-06","1997-04-11",1227,"LA MATANZA Nº 10","Buenos Aires","Nacional","1997","12","SEDAN 4 PUERTAS","34","PEUGEOT","23","405 GR TC","1","Privado","Física","GREGORIO DE LAFERRERE","BUENOS AIRES","Masculino","1998","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-20","1992-09-24",1192,"MORON Nº 07","Buenos Aires","Nacional","1992","12","SEDAN 4 PTAS","34","PEUGEOT","06","504SRDTCA","1","Privado","Física","CASTELAR","BUENOS AIRES","Masculino","1969","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-16","1980-06-12",1201,"MAR DEL PLATA Nº 08","Buenos Aires","Nacional","1980","12","SEDAN 4 PUERTAS","19","FORD","04","FALCON VERSION FUTURA","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","No identificado","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-07","2016-05-26",1204,"MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5)","Buenos Aires","Nacional","2015","12","SEDAN 4 PUERTAS","08","CHEVROLET","DX","CLASSIC 4 P LS ABS+AIRBAG 1.4N","1","Privado","Física","LOS POLVORINES","BUENOS AIRES","Masculino","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-27","2007-03-28",1278,"ZARATE Nº 3","Buenos Aires","Nacional","2007","12","SEDAN 4 PTAS","08","CHEVROLET","BD","CORSA CLASSIC 4P SUPER 1.6N","1","Privado","Física","ZÁRATE","BUENOS AIRES","Masculino","1997","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-12","1999-01-13",1269,"LA MATANZA Nº 12","Buenos Aires","Importado","1999","12","FAMILIAR","112","RENAULT","367","KANGOO RN 1.4","1","Privado","Física","VILLA CELINA","BUENOS AIRES","Femenino","1964","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-06","1994-06-15",1214,"ITUZAINGO Nº 1 (EX. MORON Nº 8)","Buenos Aires","Importado","1994","12","FAMILIAR","044","FIAT","169","DUNA WEEKEND 1.7","1","Privado","Física","ITUZAINGO","BUENOS AIRES","No identificado","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-22","1992-08-14",1211,"QUILMES Nº 6","Buenos Aires","Nacional","1992","12","SEDAN 4 PTAS","37","RENAULT","78","12 TL","1","Privado","Física","VILLA LA FLORIDA","BUENOS AIRES","Masculino","1996","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-22","2011-10-20",1271,"JOSE C. PAZ Nº 2","Buenos Aires","Nacional","2011","12","SEDAN 4 PTAS","34","PEUGEOT","LE","408 SPORT 163 CV","1","Privado","Física","JOSÉ C. PAZ","BUENOS AIRES","Femenino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-26","2005-01-24",1204,"MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5)","Buenos Aires","Nacional","2005","12","SEDAN 4 PTAS","34","PEUGEOT","CT","PARTNER URBANA CONFORT 1.4","1","Privado","Física","VILLA DE MAYO","BUENOS AIRES","Masculino","2001","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-29","1998-07-28",1214,"ITUZAINGO Nº 1 (EX. MORON Nº 8)","Buenos Aires","Nacional","1998","12","SEDAN 4 PTAS","34","PEUGEOT","59","306XRDT4P","1","Privado","Física","ITUZAINGO","BUENOS AIRES","Femenino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-22","1994-09-22",1204,"MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5)","Buenos Aires","Nacional","1994","12","SEDAN 4 PUERTAS","37","RENAULT","89","RENAULT 19 RT","1","Privado","Física","GRAND BOURG","BUENOS AIRES","Femenino","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-22","1994-01-11",1215,"SAN ISIDRO Nº 08","Buenos Aires","Nacional","1994","12","SEDAN 4 PTAS","34","PEUGEOT","03","504 XS TF","1","Privado","Física","VILLA ADELINA","BUENOS AIRES","Masculino","1935","BELGICA",50,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-23","1993-09-22",1203,"MALVINAS ARGENTINAS Nº 1 (EX. SAN MIGUEL NRO. 4)","Buenos Aires","Nacional","1993","12","SEDAN 4 PTAS","34","PEUGEOT","03","504 XS TF","1","Privado","Física","LOS POLVORINES","BUENOS AIRES","Masculino","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-23","2001-06-25",1203,"MALVINAS ARGENTINAS Nº 1 (EX. SAN MIGUEL NRO. 4)","Buenos Aires","Nacional","2001","12","SEDAN 4 PTAS","17","FIAT","96","SIENA EX FIRE 16V","1","Privado","Física","ING. ADOLFO SOURDEAUX","BUENOS AIRES","Masculino","1960","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-12","2010-04-16",1273,"MORENO Nº 4","Buenos Aires","Nacional","2010","12","SEDAN 4 PUERTAS","19","FORD","VF","FOCUSEXE GHIA 2.0L NAFTA","1","Privado","Física","MORENO","BUENOS AIRES","No identificado","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-15","1998-04-24",1203,"MALVINAS ARGENTINAS Nº 1 (EX. SAN MIGUEL NRO. 4)","Buenos Aires","Nacional","1998","12","SEDAN 4 PTAS","53","VOLKSWAGEN","15","POLO CLASSIC 1.6 NAFTA","1","Privado","Física","LOS POLVORINES","BUENOS AIRES","Femenino","1949","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-07","1994-01-14",1273,"MORENO Nº 4","Buenos Aires","Nacional","1994","12","SEDAN 4 PTAS","17","FIAT","59","DUNA SCL 1.6","1","Privado","Física","TRUJUI","BUENOS AIRES","Masculino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-09","2009-01-26",1273,"MORENO Nº 4","Buenos Aires","Nacional","2009","12","SEDAN 4 PTAS","34","PEUGEOT","ES","PARTNER PATAGONICA 1.9 D/2009.-","1","Privado","Física","MORENO","BUENOS AIRES","No identificado","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-16","2013-11-14",1272,"LA PLATA Nº 14","Buenos Aires","Nacional","2013","12","SEDAN 4 PUERTAS","34","PEUGEOT","LA","408 FELINE 2.0N","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1942","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-21","2018-11-27",1266,"MALVINAS ARGENTINAS Nº 3","Buenos Aires","Nacional","2018","12","SEDAN 4 PUERTAS","37","RENAULT","2V","NUEVO LOGAN AUTHENTIQUE 1.6","1","Privado","Física","TIERRAS ALTAS","BUENOS AIRES","Femenino","1986","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-14","1996-01-04",1276,"ROQUE PEREZ","Buenos Aires","Nacional","1996","12","SEDAN 4 PTAS","37","RENAULT","AF","RENAULT 19 RL DIESEL","1","Privado","Física","ROQUE PEREZ","BUENOS AIRES","No identificado","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-16","1995-06-23",1196,"LA PLATA Nº 08","Buenos Aires","Nacional","1995","12","SEDAN 4 PTAS","17","FIAT","79","DUNA SDL 1.7","1","Privado","Física","LA PLATA","BUENOS AIRES","Femenino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-15","2010-01-13",1221,"PILAR Nº 2","Buenos Aires","Nacional","2010","12","SEDAN 4 PTAS","17","FIAT","AR","SIENA ELX 4P 1.4RSTIII BZ EOBD /2010","1","Privado","Física","PRESIDENTE DERQUI","BUENOS AIRES","Femenino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-27","1994-08-04",1196,"LA PLATA Nº 08","Buenos Aires","Nacional","1994","12","SEDAN 4 PTAS","37","RENAULT","99","RENAULT 21 TXE INYECCION","1","Privado","Física","JUAN MARÍA GUTIÉRREZ","BUENOS AIRES","Femenino","1964","ARGENTINA",33,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-08","1999-06-25",1219,"LA PLATA Nº 09","Buenos Aires","Importado","1999","12","FAMILIAR","025","CHRYSLER","012","CARAVAN SE","1","Privado","Física","VILLA ELVIRA","BUENOS AIRES","Masculino","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-19","2011-06-28",1266,"MALVINAS ARGENTINAS Nº 3","Buenos Aires","Nacional","2011","12","SEDAN 4 PTAS","19","FORD","VJ","FOCUSEXE TREND PLUS 1.8L DIESEL","1","Privado","Física","TORTUGUITAS","BUENOS AIRES","Masculino","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-08","2012-03-22",1269,"LA MATANZA Nº 12","Buenos Aires","Nacional","2012","12","SEDAN 4 PTAS","08","CHEVROLET","DK","CLASSIC 4 PTAS LT SPIRIT 1.4N","1","Privado","Física","ALDO BONZI","BUENOS AIRES","Femenino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-08","1992-04-28",1218,"MORON Nº 04 (EX. MORON Nº 9)","Buenos Aires","Nacional","1992","12","SEDAN 4 PUERTAS","34","PEUGEOT","06","504 /SRDTC","1","Privado","Física","CASTELAR","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-26","1999-06-01",1285,"ESTEBAN ECHEVERRIA Nº 4","Buenos Aires","Nacional","1999","12","SEDAN 4 PTAS","17","FIAT","66","UNO S 1.4 INYECTION 5 P.","1","Privado","Física","EL JAGÜEL","BUENOS AIRES","No identificado","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-05","2013-03-07",1218,"MORON Nº 04 (EX. MORON Nº 9)","Buenos Aires","Nacional","2013","12","SEDAN 4 PTAS","08","CHEVROLET","DP","CLASSIC 4P LS A+D SPIRIT 1.4N","1","Privado","Física","HURLINGHAM","BUENOS AIRES","Masculino","1995","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-27","2013-03-26",1275,"ENSENADA","Buenos Aires","Nacional","2013","12","SEDAN 4 PUERTAS","17","FIAT","AS","SIENA FIRE 4P 1.4MPI 8V HP BZ","1","Privado","Física","ENSENADA","BUENOS AIRES","No identificado","1964","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-30","2003-09-18",1216,"QUILMES Nº 7","Buenos Aires","Nacional","2003","12","SEDAN 4 PTAS","37","RENAULT","KZ","CLIO2 F2 TRIC DIE EXPRESSION","1","Privado","Física","QUILMES OESTE","BUENOS AIRES","Masculino","1952","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-27","2008-06-06",1273,"MORENO Nº 4","Buenos Aires","Nacional","2008","12","SEDAN 4 PTAS","08","CHEVROLET","BD","CORSA CLASSIC 4P SUPER 1.6N","1","Privado","Física","MORENO","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-22","2011-10-05",1266,"MALVINAS ARGENTINAS Nº 3","Buenos Aires","Nacional","2011","12","SEDAN 4 PTAS","19","FORD","VE","FOCUSEXE TREND PLUS 2.0L NAFTA","1","Privado","Física","INGENIERO PABLO NOGUÉS","BUENOS AIRES","No identificado","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-06","1996-03-06",1269,"LA MATANZA Nº 12","Buenos Aires","Nacional","1996","12","SEDAN 4 PTAS","37","RENAULT","AB","RENAULT 9 RL","1","Privado","Física","VILLA MADERO","BUENOS AIRES","Masculino","1962","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-20","2012-04-10",1266,"MALVINAS ARGENTINAS Nº 3","Buenos Aires","Nacional","2012","12","SEDAN 4 PTAS","08","CHEVROLET","DC","CLASSIC 4 PTAS LS AA+DIR 1.4N","1","Privado","Física","GRAND BOURG","BUENOS AIRES","Masculino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-09","1993-11-29",1252,"QUILMES Nº 5 (EX 9)","Buenos Aires","Nacional","1993","12","SEDAN 4 PTAS","37","RENAULT","80","RENAULT 9 GTL","1","Privado","Física","QUILMES","BUENOS AIRES","No identificado","1959","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-16","2015-03-11",1252,"QUILMES Nº 5 (EX 9)","Buenos Aires","Nacional","2015","12","SEDAN 4 PUERTAS","08","CHEVROLET","DX","CLASSIC 4 P LS ABS+AIRBAG 1.4N","1","Privado","Física","SAN FCO. SOLANO","BUENOS AIRES","Masculino","1966","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-26","2012-01-26",1250,"ITUZAINGÓ Nº 2 (EX. MORÓN Nº 11)","Buenos Aires","Nacional","2012","12","SEDAN 4 PUERTAS","19","FORD","VZ","FOCUSEXE TREND 1.6L NAFTA","1","Privado","Física","ITUZAINGÓ","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-23","2001-05-16",1239,"QUILMES Nº 8","Buenos Aires","Nacional","2001","12","SEDAN 4 PUERTAS","34","PEUGEOT","46","405STYLEDAA","1","Privado","Física","QUILMES","BUENOS AIRES","Masculino","1999","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-12","1998-12-11",1239,"QUILMES Nº 8","Buenos Aires","Nacional","1998","12","SEDAN 4 PUERTAS","37","RENAULT","BY","RENAULT 19 RE","1","Privado","Física","QUILMES","BUENOS AIRES","Masculino","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-09","1998-08-06",1186,"MORENO Nº 2","Buenos Aires","Nacional","1998","12","SEDAN 4 PTAS","34","PEUGEOT","61","306XRD4P","1","Privado","Física","PASO DEL REY","BUENOS AIRES","Femenino","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-23","1982-02-17",1251,"LANUS Nº 8","Buenos Aires","Nacional","1982","12","SEDAN 4 PTAS","19","FORD","03","FALCON VERSION DE LUJO","1","Privado","Física","LANUS OESTE","BUENOS AIRES","Masculino","1951","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-23","2008-05-29",1185,"ADROGUE Nº 3","Buenos Aires","Nacional","2008","12","SEDAN 4 PTAS","37","RENAULT","SV","KANGOO PACK 1.9 1 PLC","1","Privado","Física","MINISTRO RIVADAVIA","BUENOS AIRES","No identificado","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2021-04-09","2012-05-03",1252,"QUILMES Nº 5 (EX 9)","Buenos Aires","Nacional","2012","12","SEDAN 4 PTAS","08","CHEVROLET","DC","CLASSIC 4 PTAS LS AA+DIR 1.4N","1","Privado","Física","QUILMES","BUENOS AIRES","No identificado","1954","ARGENTINA",100,"06","ARG"
